code,year,jiscode,region,city_category,pop,finance_index,expenditure,expenditure_social_welfare,lfp_male,lfp_female,olfp_male,oldp_female,lfp_rate_female,expenditure_social_welfare_rate
2015100000 ,2015 ,33643 ,岡山県 西粟倉村,3 ,1472 ,0 ,22 ,3 ,412 ,350 ,190 ,329 ,0.51546 ,0.15814 
2015100000 ,2015 ,33663 ,岡山県 久米南町,3 ,4907 ,0 ,36 ,8 ,1373 ,1112 ,720 ,1214 ,0.47807 ,0.22253 
2015100000 ,2015 ,33666 ,岡山県 美咲町,3 ,14432 ,0 ,108 ,27 ,4091 ,3201 ,1927 ,3573 ,0.47254 ,0.25278 
2015100000 ,2015 ,33681 ,岡山県 吉備中央町,3 ,11950 ,0 ,89 ,19 ,3512 ,2827 ,1654 ,2800 ,0.50240 ,0.21588 
2015100000 ,2015 ,34100 ,広島県 広島市,1 ,1194034 ,1 ,5707 ,1960 ,329534 ,260330 ,124266 ,244454 ,0.51573 ,0.34339 
2015100000 ,2015 ,34202 ,広島県 呉市,2 ,228552 ,1 ,1080 ,351 ,62671 ,45789 ,31669 ,57680 ,0.44254 ,0.32451 
2015100000 ,2015 ,34203 ,広島県 竹原市,2 ,26426 ,1 ,125 ,46 ,6903 ,5432 ,3940 ,6846 ,0.44242 ,0.37040 
2015100000 ,2015 ,34204 ,広島県 三原市,2 ,96194 ,1 ,465 ,149 ,25544 ,20199 ,12913 ,23477 ,0.46247 ,0.32050 
2015100000 ,2015 ,34205 ,広島県 尾道市,2 ,138626 ,1 ,604 ,217 ,37836 ,28752 ,18949 ,34767 ,0.45265 ,0.35922 
2015100000 ,2015 ,34207 ,広島県 福山市,2 ,464811 ,1 ,1664 ,695 ,124887 ,97321 ,53033 ,98902 ,0.49597 ,0.41747 
2015100000 ,2015 ,34208 ,広島県 府中市,2 ,40069 ,0 ,224 ,64 ,10953 ,8768 ,5524 ,9641 ,0.47629 ,0.28597 
2015100000 ,2015 ,34209 ,広島県 三次市,2 ,53615 ,0 ,383 ,97 ,14798 ,11930 ,6121 ,12214 ,0.49412 ,0.25287 
2015100000 ,2015 ,34210 ,広島県 庄原市,2 ,37000 ,0 ,311 ,74 ,10417 ,8412 ,4749 ,8881 ,0.48644 ,0.23796 
2015100000 ,2015 ,34211 ,広島県 大竹市,2 ,27865 ,1 ,132 ,41 ,7541 ,5469 ,3917 ,7164 ,0.43291 ,0.30862 
2015100000 ,2015 ,34212 ,広島県 東広島市,2 ,192907 ,1 ,777 ,236 ,53632 ,39345 ,23096 ,37473 ,0.51218 ,0.30337 
2015100000 ,2015 ,34213 ,広島県 廿日市市,2 ,114906 ,1 ,472 ,147 ,31396 ,25589 ,13338 ,25680 ,0.49911 ,0.31157 
2015100000 ,2015 ,34214 ,広島県 安芸高田市,2 ,29488 ,0 ,192 ,55 ,8510 ,6600 ,3856 ,7248 ,0.47660 ,0.28371 
2015100000 ,2015 ,34215 ,広島県 江田島市,2 ,24339 ,0 ,148 ,41 ,7187 ,4645 ,3735 ,6601 ,0.41304 ,0.27586 
2015100000 ,2015 ,34302 ,広島県 府中町,3 ,51053 ,1 ,187 ,66 ,14632 ,10958 ,5366 ,10649 ,0.50715 ,0.35150 
2015100000 ,2015 ,34304 ,広島県 海田町,3 ,28667 ,1 ,103 ,38 ,8467 ,6173 ,2924 ,5858 ,0.51309 ,0.36940 
2015100000 ,2015 ,34307 ,広島県 熊野町,3 ,23755 ,1 ,86 ,31 ,6376 ,4999 ,3256 ,5640 ,0.46987 ,0.35897 
2015100000 ,2015 ,34309 ,広島県 坂町,3 ,12747 ,1 ,52 ,20 ,3363 ,2633 ,1694 ,3048 ,0.46347 ,0.37977 
2015100000 ,2015 ,34368 ,広島県 安芸太田町,3 ,6472 ,0 ,91 ,14 ,1695 ,1337 ,1022 ,1842 ,0.42057 ,0.15563 
2015100000 ,2015 ,34369 ,広島県 北広島町,3 ,18918 ,0 ,170 ,34 ,5754 ,4502 ,2173 ,4103 ,0.52318 ,0.20141 
2015100000 ,2015 ,34431 ,広島県 大崎上島町,3 ,7992 ,0 ,68 ,14 ,2298 ,1374 ,1523 ,2226 ,0.38167 ,0.20588 
2015100000 ,2015 ,34462 ,広島県 世羅町,3 ,16337 ,0 ,117 ,28 ,4849 ,3948 ,1833 ,3686 ,0.51716 ,0.24120 
2015100000 ,2015 ,34545 ,広島県 神石高原町,3 ,9217 ,0 ,102 ,17 ,2698 ,2132 ,1227 ,2309 ,0.48007 ,0.17009 
2015100000 ,2015 ,35201 ,山口県 下関市,2 ,268517 ,1 ,1261 ,436 ,69990 ,59162 ,34884 ,66543 ,0.47064 ,0.34555 
2015100000 ,2015 ,35202 ,山口県 宇部市,2 ,169429 ,1 ,660 ,254 ,45026 ,35142 ,22352 ,40850 ,0.46244 ,0.38479 
2015100000 ,2015 ,35203 ,山口県 山口市,2 ,197422 ,1 ,813 ,254 ,53028 ,42721 ,23432 ,44502 ,0.48979 ,0.31266 
2015100000 ,2015 ,35204 ,山口県 萩市,2 ,49560 ,0 ,331 ,87 ,13523 ,11885 ,6457 ,12395 ,0.48950 ,0.26346 
2015100000 ,2015 ,35206 ,山口県 防府市,2 ,115942 ,1 ,406 ,152 ,32725 ,24884 ,13488 ,26260 ,0.48655 ,0.37522 
2015100000 ,2015 ,35207 ,山口県 下松市,2 ,55812 ,1 ,213 ,71 ,15958 ,10732 ,6604 ,13705 ,0.43917 ,0.33411 
2015100000 ,2015 ,35208 ,山口県 岩国市,2 ,136757 ,1 ,687 ,210 ,35155 ,27750 ,18072 ,34155 ,0.44827 ,0.30559 
2015100000 ,2015 ,35210 ,山口県 光市,2 ,51369 ,1 ,214 ,70 ,13092 ,10072 ,7240 ,13067 ,0.43528 ,0.32804 
2015100000 ,2015 ,35211 ,山口県 長門市,2 ,35439 ,0 ,212 ,58 ,9642 ,8250 ,4720 ,9078 ,0.47611 ,0.27174 
2015100000 ,2015 ,35212 ,山口県 柳井市,2 ,32945 ,1 ,165 ,51 ,8440 ,6784 ,4708 ,8721 ,0.43754 ,0.31091 
2015100000 ,2015 ,35213 ,山口県 美祢市,2 ,26159 ,0 ,162 ,42 ,7318 ,6088 ,3453 ,6645 ,0.47813 ,0.26033 
2015100000 ,2015 ,35215 ,山口県 周南市,2 ,144842 ,1 ,631 ,198 ,39691 ,29258 ,17699 ,34622 ,0.45802 ,0.31431 
2015100000 ,2015 ,35216 ,山口県 山陽小野田市,2 ,62671 ,1 ,256 ,97 ,16430 ,13160 ,8136 ,15377 ,0.46116 ,0.37989 
2015100000 ,2015 ,35305 ,山口県 周防大島町,3 ,17199 ,0 ,142 ,40 ,3967 ,3251 ,3226 ,5502 ,0.37142 ,0.28301 
2015100000 ,2015 ,35321 ,山口県 和木町,3 ,6285 ,1 ,45 ,8 ,1774 ,1214 ,747 ,1402 ,0.46407 ,0.17401 
2015100000 ,2015 ,35341 ,山口県 上関町,3 ,2803 ,0 ,33 ,7 ,738 ,536 ,457 ,897 ,0.37404 ,0.21922 
2015100000 ,2015 ,35343 ,山口県 田布施町,3 ,15317 ,0 ,57 ,19 ,4039 ,3207 ,2133 ,3852 ,0.45431 ,0.34215 
2015100000 ,2015 ,35344 ,山口県 平生町,3 ,12798 ,0 ,51 ,15 ,3232 ,2531 ,1955 ,3642 ,0.41001 ,0.30040 
2015100000 ,2015 ,35502 ,山口県 阿武町,3 ,3463 ,0 ,30 ,7 ,920 ,806 ,464 ,966 ,0.45485 ,0.23826 
2015100000 ,2015 ,36201 ,徳島県 徳島市,2 ,258554 ,1 ,972 ,436 ,66317 ,56009 ,31046 ,55815 ,0.50087 ,0.44868 
2015100000 ,2015 ,36202 ,徳島県 鳴門市,2 ,59101 ,1 ,243 ,89 ,15249 ,12806 ,8583 ,14186 ,0.47444 ,0.36565 
2015100000 ,2015 ,36203 ,徳島県 小松島市,2 ,38755 ,1 ,175 ,65 ,10625 ,8474 ,5265 ,9076 ,0.48285 ,0.36836 
2015100000 ,2015 ,36204 ,徳島県 阿南市,2 ,73019 ,1 ,332 ,121 ,19801 ,15002 ,9825 ,17175 ,0.46623 ,0.36498 
2015100000 ,2015 ,36205 ,徳島県 吉野川市,2 ,41466 ,0 ,197 ,75 ,10494 ,8810 ,6190 ,10604 ,0.45380 ,0.38052 
2015100000 ,2015 ,36206 ,徳島県 阿波市,2 ,37202 ,0 ,203 ,64 ,10315 ,8420 ,4877 ,8819 ,0.48843 ,0.31740 
2015100000 ,2015 ,36207 ,徳島県 美馬市,2 ,30501 ,0 ,222 ,59 ,7907 ,6254 ,4829 ,8249 ,0.43122 ,0.26418 
2015100000 ,2015 ,36208 ,徳島県 三好市,2 ,26836 ,0 ,261 ,68 ,6598 ,5453 ,4430 ,7630 ,0.41680 ,0.25882 
2015100000 ,2015 ,36301 ,徳島県 勝浦町,3 ,5301 ,0 ,38 ,8 ,1549 ,1347 ,688 ,1208 ,0.52720 ,0.21149 
2015100000 ,2015 ,36302 ,徳島県 上勝町,3 ,1545 ,0 ,30 ,5 ,477 ,385 ,210 ,362 ,0.51539 ,0.15152 
2015100000 ,2015 ,36321 ,徳島県 佐那河内村,3 ,2289 ,0 ,24 ,4 ,735 ,638 ,250 ,470 ,0.57581 ,0.17355 
2015100000 ,2015 ,36341 ,徳島県 石井町,3 ,25590 ,0 ,85 ,33 ,6605 ,5582 ,3290 ,5888 ,0.48666 ,0.38443 
2015100000 ,2015 ,36342 ,徳島県 神山町,3 ,5300 ,0 ,48 ,11 ,1561 ,1223 ,762 ,1454 ,0.45685 ,0.23173 
2015100000 ,2015 ,36368 ,徳島県 那賀町,3 ,8402 ,0 ,110 ,17 ,2218 ,1700 ,1354 ,2368 ,0.41790 ,0.15168 
2015100000 ,2015 ,36383 ,徳島県 牟岐町,3 ,4259 ,0 ,32 ,8 ,1059 ,842 ,727 ,1288 ,0.39531 ,0.24074 
2015100000 ,2015 ,36387 ,徳島県 美波町,3 ,7092 ,0 ,64 ,14 ,1747 ,1376 ,1265 ,2118 ,0.39382 ,0.21563 
2015100000 ,2015 ,36388 ,徳島県 海陽町,3 ,9283 ,0 ,84 ,19 ,2406 ,2041 ,1477 ,2498 ,0.44966 ,0.22249 
2015100000 ,2015 ,36401 ,徳島県 松茂町,3 ,15204 ,1 ,62 ,17 ,4385 ,3254 ,1826 ,3103 ,0.51188 ,0.27877 
2015100000 ,2015 ,36402 ,徳島県 北島町,3 ,22446 ,1 ,70 ,25 ,6036 ,4773 ,2563 ,4706 ,0.50353 ,0.35540 
2015100000 ,2015 ,36403 ,徳島県 藍住町,3 ,34626 ,1 ,103 ,41 ,9436 ,7773 ,3685 ,7096 ,0.52277 ,0.39884 
2015100000 ,2015 ,36404 ,徳島県 板野町,3 ,13358 ,1 ,60 ,19 ,3459 ,2859 ,1919 ,3269 ,0.46655 ,0.30846 
2015100000 ,2015 ,36405 ,徳島県 上板町,3 ,12039 ,0 ,52 ,16 ,3135 ,2551 ,1643 ,2862 ,0.47127 ,0.30250 
2015100000 ,2015 ,36468 ,徳島県 つるぎ町,3 ,8927 ,0 ,92 ,21 ,2176 ,1747 ,1565 ,2679 ,0.39471 ,0.23018 
2015100000 ,2015 ,36489 ,徳島県 東みよし町,3 ,14638 ,0 ,80 ,25 ,3979 ,3382 ,2049 ,3407 ,0.49816 ,0.30991 
2015100000 ,2015 ,37201 ,香川県 高松市,2 ,420748 ,1 ,1567 ,644 ,111486 ,88137 ,48011 ,89110 ,0.49726 ,0.41104 
2015100000 ,2015 ,37202 ,香川県 丸亀市,2 ,110010 ,1 ,408 ,167 ,29616 ,23312 ,12665 ,23148 ,0.50176 ,0.40898 
2015100000 ,2015 ,37203 ,香川県 坂出市,2 ,53164 ,1 ,231 ,87 ,13842 ,11066 ,7333 ,12970 ,0.46039 ,0.37831 
2015100000 ,2015 ,37204 ,香川県 善通寺市,2 ,32927 ,0 ,137 ,56 ,9294 ,6749 ,4446 ,7472 ,0.47458 ,0.40936 
2015100000 ,2015 ,37205 ,香川県 観音寺市,2 ,59409 ,1 ,266 ,85 ,16568 ,13801 ,7079 ,12780 ,0.51921 ,0.32015 
2015100000 ,2015 ,37206 ,香川県 さぬき市,2 ,50272 ,0 ,251 ,69 ,13377 ,10880 ,7364 ,12117 ,0.47311 ,0.27425 
2015100000 ,2015 ,37207 ,香川県 東かがわ市,2 ,31031 ,0 ,153 ,46 ,8293 ,6920 ,4666 ,7802 ,0.47004 ,0.30222 
2015100000 ,2015 ,37208 ,香川県 三豊市,2 ,65524 ,0 ,381 ,91 ,18078 ,14870 ,8837 ,15143 ,0.49545 ,0.23851 
2015100000 ,2015 ,37322 ,香川県 土庄町,3 ,14002 ,0 ,86 ,19 ,3783 ,3188 ,2055 ,3590 ,0.47035 ,0.21900 
2015100000 ,2015 ,37324 ,香川県 小豆島町,3 ,14862 ,0 ,108 ,21 ,3809 ,3133 ,2482 ,4060 ,0.43556 ,0.19575 
2015100000 ,2015 ,37341 ,香川県 三木町,3 ,27684 ,1 ,105 ,35 ,7449 ,6166 ,3463 ,5978 ,0.50774 ,0.32858 
2015100000 ,2015 ,37364 ,香川県 直島町,3 ,3139 ,0 ,49 ,5 ,1054 ,640 ,395 ,719 ,0.47093 ,0.09919 
2015100000 ,2015 ,37386 ,香川県 宇多津町,3 ,18952 ,1 ,63 ,21 ,5214 ,4000 ,1737 ,3600 ,0.52632 ,0.32965 
2015100000 ,2015 ,37387 ,香川県 綾川町,3 ,23610 ,1 ,102 ,32 ,6530 ,5125 ,3232 ,5530 ,0.48099 ,0.31890 
2015100000 ,2015 ,37403 ,香川県 琴平町,3 ,9186 ,0 ,44 ,13 ,2430 ,2140 ,1247 ,2320 ,0.47982 ,0.29425 
2015100000 ,2015 ,37404 ,香川県 多度津町,3 ,23366 ,1 ,90 ,28 ,6679 ,4654 ,2977 ,5334 ,0.46596 ,0.31118 
2015100000 ,2015 ,37406 ,香川県 まんのう町,3 ,18377 ,0 ,137 ,26 ,5129 ,4063 ,2263 ,4304 ,0.48560 ,0.18864 
2015100000 ,2015 ,38201 ,愛媛県 松山市,2 ,514865 ,1 ,1848 ,862 ,133280 ,112968 ,59708 ,114806 ,0.49597 ,0.46653 
2015100000 ,2015 ,38202 ,愛媛県 今治市,2 ,158114 ,1 ,777 ,243 ,43043 ,33372 ,20501 ,40156 ,0.45387 ,0.31240 
2015100000 ,2015 ,38203 ,愛媛県 宇和島市,2 ,77465 ,0 ,463 ,145 ,20690 ,17728 ,10401 ,19187 ,0.48024 ,0.31369 
2015100000 ,2015 ,38204 ,愛媛県 八幡浜市,2 ,34951 ,0 ,200 ,59 ,9638 ,8001 ,4657 ,8826 ,0.47549 ,0.29391 
2015100000 ,2015 ,38205 ,愛媛県 新居浜市,2 ,119903 ,1 ,479 ,178 ,32472 ,24609 ,15208 ,28680 ,0.46180 ,0.37093 
2015100000 ,2015 ,38206 ,愛媛県 西条市,2 ,108174 ,1 ,479 ,168 ,30402 ,23017 ,13318 ,25649 ,0.47296 ,0.34960 
2015100000 ,2015 ,38207 ,愛媛県 大洲市,2 ,44086 ,0 ,238 ,82 ,11813 ,9831 ,5984 ,10350 ,0.48714 ,0.34271 
2015100000 ,2015 ,38210 ,愛媛県 伊予市,2 ,36827 ,0 ,186 ,59 ,10241 ,8795 ,4260 ,8583 ,0.50610 ,0.32022 
2015100000 ,2015 ,38213 ,愛媛県 四国中央市,2 ,87413 ,1 ,380 ,133 ,24942 ,18982 ,10870 ,19620 ,0.49174 ,0.35097 
2015100000 ,2015 ,38214 ,愛媛県 西予市,2 ,38919 ,0 ,276 ,68 ,10211 ,8557 ,5707 ,10174 ,0.45684 ,0.24501 
2015100000 ,2015 ,38215 ,愛媛県 東温市,2 ,34613 ,1 ,160 ,51 ,9208 ,7610 ,4863 ,7905 ,0.49049 ,0.31918 
2015100000 ,2015 ,38356 ,愛媛県 上島町,3 ,7135 ,0 ,65 ,11 ,1822 ,1141 ,1583 ,2030 ,0.35982 ,0.16538 
2015100000 ,2015 ,38386 ,愛媛県 久万高原町,3 ,8447 ,0 ,91 ,18 ,2257 ,1796 ,1311 ,2319 ,0.43645 ,0.19714 
2015100000 ,2015 ,38401 ,愛媛県 松前町,3 ,30064 ,1 ,97 ,34 ,8094 ,6525 ,3802 ,7279 ,0.47269 ,0.34814 
2015100000 ,2015 ,38402 ,愛媛県 砥部町,3 ,21239 ,0 ,81 ,24 ,5993 ,4971 ,2507 ,4832 ,0.50709 ,0.29975 
2015100000 ,2015 ,38422 ,愛媛県 内子町,3 ,16742 ,0 ,105 ,25 ,4714 ,3916 ,2151 ,3931 ,0.49904 ,0.23501 
2015100000 ,2015 ,38442 ,愛媛県 伊方町,3 ,9626 ,1 ,103 ,18 ,2850 ,2070 ,1323 ,2544 ,0.44863 ,0.17171 
2015100000 ,2015 ,38484 ,愛媛県 松野町,3 ,4072 ,0 ,32 ,7 ,1034 ,862 ,662 ,1131 ,0.43251 ,0.23125 
2015100000 ,2015 ,38488 ,愛媛県 鬼北町,3 ,10705 ,0 ,75 ,17 ,2726 ,2331 ,1593 ,2863 ,0.44879 ,0.23108 
2015100000 ,2015 ,38506 ,愛媛県 愛南町,3 ,21902 ,0 ,162 ,37 ,5519 ,4512 ,3493 ,6138 ,0.42366 ,0.22820 
2015100000 ,2015 ,39201 ,高知県 高知市,2 ,337190 ,1 ,1534 ,708 ,77884 ,71842 ,35977 ,65886 ,0.52162 ,0.46137 
2015100000 ,2015 ,39202 ,高知県 室戸市,2 ,13524 ,0 ,125 ,43 ,3316 ,2640 ,2486 ,3944 ,0.40097 ,0.34027 
2015100000 ,2015 ,39203 ,高知県 安芸市,2 ,17577 ,0 ,143 ,37 ,4776 ,4285 ,2328 ,3769 ,0.53203 ,0.25614 
2015100000 ,2015 ,39204 ,高知県 南国市,2 ,47982 ,1 ,203 ,91 ,12113 ,11052 ,6518 ,10348 ,0.51645 ,0.44998 
2015100000 ,2015 ,39205 ,高知県 土佐市,2 ,27038 ,0 ,144 ,52 ,7169 ,6059 ,4185 ,6327 ,0.48918 ,0.35972 
2015100000 ,2015 ,39206 ,高知県 須崎市,2 ,22606 ,0 ,147 ,46 ,5935 ,4702 ,3420 ,5313 ,0.46950 ,0.31293 
2015100000 ,2015 ,39208 ,高知県 宿毛市,2 ,20907 ,0 ,118 ,44 ,5475 ,4791 ,2919 ,5057 ,0.48649 ,0.37627 
2015100000 ,2015 ,39209 ,高知県 土佐清水市,2 ,13778 ,0 ,107 ,30 ,3336 ,2665 ,2501 ,4128 ,0.39232 ,0.28224 
2015100000 ,2015 ,39210 ,高知県 四万十市,2 ,34313 ,0 ,221 ,69 ,8943 ,7711 ,4498 ,7767 ,0.49819 ,0.31072 
2015100000 ,2015 ,39211 ,高知県 香南市,2 ,32961 ,0 ,212 ,57 ,9006 ,7619 ,3966 ,6803 ,0.52829 ,0.27028 
2015100000 ,2015 ,39212 ,高知県 香美市,2 ,27513 ,0 ,166 ,53 ,6895 ,6081 ,4667 ,6590 ,0.47991 ,0.31867 
2015100000 ,2015 ,39301 ,高知県 東洋町,3 ,2584 ,0 ,28 ,6 ,676 ,452 ,495 ,760 ,0.37294 ,0.23188 
2015100000 ,2015 ,39302 ,高知県 奈半利町,3 ,3326 ,0 ,47 ,6 ,765 ,696 ,537 ,927 ,0.42884 ,0.13220 
2015100000 ,2015 ,39303 ,高知県 田野町,3 ,2733 ,0 ,30 ,5 ,778 ,613 ,378 ,698 ,0.46758 ,0.14803 
2015100000 ,2015 ,39304 ,高知県 安田町,3 ,2631 ,0 ,34 ,4 ,761 ,657 ,382 ,627 ,0.51168 ,0.12798 
2015100000 ,2015 ,39305 ,高知県 北川村,3 ,1294 ,0 ,22 ,3 ,391 ,304 ,148 ,311 ,0.49431 ,0.14220 
2015100000 ,2015 ,39306 ,高知県 馬路村,3 ,823 ,0 ,25 ,2 ,227 ,194 ,123 ,189 ,0.50653 ,0.09091 
2015100000 ,2015 ,39307 ,高知県 芸西村,3 ,3858 ,0 ,30 ,7 ,1074 ,956 ,492 ,876 ,0.52183 ,0.23051 
2015100000 ,2015 ,39341 ,高知県 本山町,3 ,3573 ,0 ,39 ,7 ,1007 ,827 ,557 ,860 ,0.49022 ,0.18575 
2015100000 ,2015 ,39344 ,高知県 大豊町,3 ,3962 ,0 ,53 ,11 ,1124 ,988 ,596 ,1066 ,0.48101 ,0.20605 
2015100000 ,2015 ,39363 ,高知県 土佐町,3 ,3997 ,0 ,41 ,8 ,1132 ,914 ,544 ,1018 ,0.47308 ,0.19212 
2015100000 ,2015 ,39364 ,高知県 大川村,3 ,396 ,0 ,19 ,1 ,115 ,75 ,63 ,102 ,0.42373 ,0.07216 
2015100000 ,2015 ,39386 ,高知県 いの町,3 ,22767 ,0 ,138 ,34 ,5997 ,5076 ,3360 ,5520 ,0.47905 ,0.24583 
2015100000 ,2015 ,39387 ,高知県 仁淀川町,3 ,5551 ,0 ,86 ,14 ,1269 ,973 ,1106 ,1785 ,0.35279 ,0.15875 
2015100000 ,2015 ,39401 ,高知県 中土佐町,3 ,6840 ,0 ,69 ,15 ,1785 ,1506 ,1095 ,1795 ,0.45623 ,0.21335 
2015100000 ,2015 ,39402 ,高知県 佐川町,3 ,13114 ,0 ,66 ,21 ,3472 ,3022 ,1877 ,3165 ,0.48844 ,0.32067 
2015100000 ,2015 ,39403 ,高知県 越知町,3 ,5795 ,0 ,48 ,9 ,1469 ,1282 ,939 ,1585 ,0.44716 ,0.18880 
2015100000 ,2015 ,39405 ,高知県 檮原町,3 ,3608 ,0 ,59 ,10 ,1061 ,851 ,507 ,842 ,0.50266 ,0.16244 
2015100000 ,2015 ,39410 ,高知県 日高村,3 ,5030 ,0 ,38 ,9 ,1275 ,1144 ,799 ,1281 ,0.47175 ,0.22895 
2015100000 ,2015 ,39411 ,高知県 津野町,3 ,5794 ,0 ,71 ,10 ,1563 ,1296 ,851 ,1441 ,0.47351 ,0.14144 
2015100000 ,2015 ,39412 ,高知県 四万十町,3 ,17325 ,0 ,160 ,34 ,5053 ,4273 ,2201 ,3981 ,0.51769 ,0.20948 
2015100000 ,2015 ,39424 ,高知県 大月町,3 ,5095 ,0 ,48 ,11 ,1378 ,1013 ,815 ,1442 ,0.41263 ,0.22245 
2015100000 ,2015 ,39427 ,高知県 三原村,3 ,1574 ,0 ,27 ,3 ,394 ,313 ,268 ,454 ,0.40808 ,0.11765 
2015100000 ,2015 ,39428 ,高知県 黒潮町,3 ,11217 ,0 ,93 ,20 ,3085 ,2469 ,1691 ,2925 ,0.45773 ,0.21382 
2015100000 ,2015 ,40100 ,福岡県 北九州市,1 ,961286 ,1 ,5450 ,1928 ,242705 ,196457 ,118665 ,228887 ,0.46188 ,0.35371 
2015100000 ,2015 ,40130 ,福岡県 福岡市,1 ,1538681 ,1 ,7844 ,2728 ,376928 ,326851 ,141003 ,285855 ,0.53345 ,0.34776 
2015100000 ,2015 ,40202 ,福岡県 大牟田市,2 ,117360 ,0 ,566 ,249 ,27711 ,23136 ,16605 ,31713 ,0.42181 ,0.43920 
2015100000 ,2015 ,40203 ,福岡県 久留米市,2 ,304552 ,1 ,1429 ,550 ,80266 ,68299 ,33465 ,63404 ,0.51858 ,0.38480 
2015100000 ,2015 ,40204 ,福岡県 直方市,2 ,57146 ,1 ,243 ,117 ,14192 ,11382 ,7451 ,14484 ,0.44004 ,0.48253 
2015100000 ,2015 ,40205 ,福岡県 飯塚市,2 ,129146 ,1 ,671 ,298 ,32616 ,26560 ,17256 ,30682 ,0.46399 ,0.44383 
2015100000 ,2015 ,40206 ,福岡県 田川市,2 ,48441 ,0 ,281 ,141 ,11188 ,9814 ,6795 ,12588 ,0.43809 ,0.50125 
2015100000 ,2015 ,40207 ,福岡県 柳川市,2 ,67777 ,0 ,311 ,116 ,18058 ,15115 ,8758 ,15948 ,0.48659 ,0.37323 
2015100000 ,2015 ,40210 ,福岡県 八女市,2 ,64408 ,0 ,373 ,115 ,18148 ,15638 ,7480 ,14272 ,0.52284 ,0.30912 
2015100000 ,2015 ,40211 ,福岡県 筑後市,2 ,48339 ,1 ,184 ,73 ,12978 ,11009 ,5337 ,9957 ,0.52509 ,0.39651 
2015100000 ,2015 ,40212 ,福岡県 大川市,2 ,34838 ,1 ,143 ,55 ,9436 ,7983 ,4573 ,8114 ,0.49593 ,0.38590 
2015100000 ,2015 ,40213 ,福岡県 行橋市,2 ,70586 ,1 ,271 ,122 ,18442 ,13966 ,8510 ,17028 ,0.45060 ,0.44891 
2015100000 ,2015 ,40214 ,福岡県 豊前市,2 ,25940 ,0 ,120 ,48 ,6566 ,5392 ,3531 ,6518 ,0.45273 ,0.40251 
2015100000 ,2015 ,40215 ,福岡県 中間市,2 ,41796 ,0 ,178 ,87 ,10191 ,8194 ,6140 ,11406 ,0.41806 ,0.48708 
2015100000 ,2015 ,40216 ,福岡県 小郡市,2 ,57983 ,1 ,196 ,72 ,14885 ,12431 ,7372 ,13747 ,0.47486 ,0.36549 
2015100000 ,2015 ,40217 ,福岡県 筑紫野市,2 ,101081 ,1 ,305 ,132 ,27059 ,21829 ,11192 ,22241 ,0.49533 ,0.43358 
2015100000 ,2015 ,40218 ,福岡県 春日市,2 ,110743 ,1 ,352 ,136 ,30132 ,23577 ,10779 ,22525 ,0.51141 ,0.38693 
2015100000 ,2015 ,40219 ,福岡県 大野城市,2 ,99525 ,1 ,332 ,135 ,26499 ,21039 ,9677 ,20206 ,0.51010 ,0.40771 
2015100000 ,2015 ,40220 ,福岡県 宗像市,2 ,96516 ,1 ,359 ,121 ,25214 ,20063 ,11684 ,22269 ,0.47394 ,0.33584 
2015100000 ,2015 ,40221 ,福岡県 太宰府市,2 ,72168 ,1 ,240 ,97 ,18038 ,14173 ,8463 ,16848 ,0.45688 ,0.40283 
2015100000 ,2015 ,40223 ,福岡県 古賀市,2 ,57959 ,1 ,197 ,78 ,15714 ,12755 ,6457 ,12689 ,0.50130 ,0.39746 
2015100000 ,2015 ,40224 ,福岡県 福津市,2 ,58781 ,1 ,208 ,80 ,14626 ,12070 ,7572 ,14505 ,0.45419 ,0.38654 
2015100000 ,2015 ,40225 ,福岡県 うきは市,2 ,29509 ,0 ,154 ,54 ,8351 ,7090 ,3493 ,6742 ,0.51258 ,0.34802 
2015100000 ,2015 ,40226 ,福岡県 宮若市,2 ,28112 ,1 ,174 ,65 ,7314 ,5830 ,3790 ,7261 ,0.44534 ,0.37579 
2015100000 ,2015 ,40227 ,福岡県 嘉麻市,2 ,38743 ,0 ,254 ,119 ,9167 ,7666 ,5678 ,10588 ,0.41996 ,0.46790 
2015100000 ,2015 ,40228 ,福岡県 朝倉市,2 ,52444 ,1 ,277 ,87 ,14439 ,12621 ,5876 ,11136 ,0.53125 ,0.31399 
2015100000 ,2015 ,40229 ,福岡県 みやま市,2 ,38139 ,0 ,198 ,69 ,10470 ,8959 ,4942 ,9059 ,0.49722 ,0.34646 
2015100000 ,2015 ,40230 ,福岡県 糸島市,2 ,96475 ,1 ,342 ,148 ,25892 ,22194 ,11659 ,20921 ,0.51476 ,0.43120 
2015100000 ,2015 ,40231 ,福岡県 那珂川市,2 ,50004 ,1 ,154 ,57 ,13901 ,10566 ,4422 ,9740 ,0.52034 ,0.36770 
2015100000 ,2015 ,40341 ,福岡県 宇美町,3 ,37927 ,1 ,110 ,43 ,10372 ,7963 ,5532 ,7863 ,0.50316 ,0.39146 
2015100000 ,2015 ,40342 ,福岡県 篠栗町,3 ,31210 ,1 ,95 ,33 ,8399 ,6561 ,3429 ,6751 ,0.49286 ,0.35201 
2015100000 ,2015 ,40343 ,福岡県 志免町,3 ,45256 ,1 ,131 ,55 ,12446 ,9786 ,4375 ,9374 ,0.51075 ,0.41540 
